Time,Avg_Speed,Max,AvgX,AvgY
75.0,0.6857232395616893,4.782668497194339,0.11778933537814709,4.023581676474189e-05
78.0,0.715229331749441,4.4208072777576,0.12051628481379993,0.04360124974041187
81.0,0.8218525204856653,6.24550111587954,0.1297207661940509,0.07316602102064419
84.0,0.8859973175238641,4.523018424853121,0.12093193637842041,0.057142188595712816
87.0,0.9269610254733449,5.056066133738599,0.1410033997987086,0.10669458861412057
90.0,0.9316642619794543,5.766399420017719,0.0941968921408105,0.12607265756624855
93.0,1.0492643277651128,4.981334058432693,0.11790169452107928,0.1859609079934568
96.0,0.958701237764729,5.205373141951211,0.10462581162241555,0.14253777901816575
99.0,0.9614018633587644,5.014598615674627,0.18508219142623217,0.13257330501067585
102.0,1.049409437973092,5.49109936968538,0.13798970659366488,0.07962309870217084
105.0,0.8514910800553637,5.9475853025574645,0.203090335310635,0.1144401740826149
108.0,0.7294012640562626,4.851286930477645,0.2428664475534285,0.07539510366626243
111.0,0.4742349988266497,5.370680266337847,0.15574015953562484,0.08319619205211495
114.0,0.22224046689980903,2.9448100968356274,0.11078056927635362,0.0030245441442281547
117.0,0.16671534371960658,3.1855222673723365,0.07397293412918035,-0.023019241264261324
120.0,0.2142420990623789,3.8197543967290435,0.06635333047465257,-0.024327249636064596
123.0,0.39453167177598464,6.161308144938804,-0.013688885392772177,-0.03127925051598463
126.0,0.4993334190476967,6.424398698946106,-0.07247061886028908,-0.05229614222891081
129.0,0.465771978364764,5.769567881873758,-0.011901089093145273,-0.008464755206454651
132.0,0.4414672130350465,4.835369658070228,-0.03688286278225114,-0.01853072349141077
135.0,0.41490734838379373,4.748194596655679,-0.0021715549747379323,-0.04230236612760143
138.0,0.40129582194294255,5.854759121584327,-0.0224775913964249,-0.015070081513848333
141.0,0.36073317584805376,4.526291940236625,-0.0015474101897349924,0.012017057338090916
144.0,0.3940356209021608,5.050981553902453,0.009503131204883811,0.00947025430724309
147.0,0.470697956063477,4.509823211966322,-0.03348147327699921,-0.006537969865956614
150.0,0.5115649188113447,4.810460832743897,-0.055866951177898645,0.016947822121546476
153.0,0.5375925123385691,4.182321478029361,-0.016754894393457082,0.022245703966046616
156.0,0.5572318004096908,4.637573379513708,-0.026154220040682512,0.033090451291366
159.0,0.6284252498554924,5.456074362360591,-0.09047378331265538,0.060082615963856154
162.0,0.605782814989836,6.550285976838906,0.012405546180187776,0.08725089379415445
165.0,0.5777877690767664,6.066643386040301,-0.008360379578989963,0.10393147008549357
168.0,0.5784293272176696,4.521729033470759,0.015063220745280888,0.06979075935202114
171.0,0.4422287207147508,5.363458111145123,0.02407931085767074,0.03231022680549772
174.0,0.26443507026356833,3.3206034846725423,0.0429705270652157,-0.014520774900520169
177.0,0.13183711308154691,1.0833785263000832,0.037413200575581396,-0.0024158391381154647
180.0,0.14375890602271285,2.838842201634236,0.021992124973329863,0.006099958502574614
183.0,0.21130146218810772,2.3654568651999544,0.003175559204745913,-0.010304567245675383
186.0,0.33856313596447657,4.750794854589294,0.006788622647518101,-0.045727332177646005
189.0,0.4017584522591773,3.9416189429450745,0.04144185877219132,-0.005786637145031463
192.0,0.37062269011825644,5.921188191790373,0.00972141348757079,-0.00538976881760743
195.0,0.34264626723115804,3.734612579959548,-0.009956117913421915,0.0016370572647991801
198.0,0.29740849238426464,3.0955702634117395,-0.02237491757528773,0.03641890203867919
201.0,0.3024281794167332,4.01952418948983,-0.018207702541901297,-0.005442188780535698
204.0,0.3060931388535312,3.4952316467968285,-0.05761420334174814,0.0006028923007988627
207.0,0.3547740443167181,4.214492031908659,-0.04431748497445324,0.0019116428783800639
210.0,0.4017760567265421,4.795507408865547,-0.07243550577783153,0.0161490295689241
213.0,0.4240259126227059,5.151334244947872,-0.07242491893527961,0.02135093850434141
216.0,0.4204338595277587,4.6927760437567825,-0.07414749990788959,-0.00826432328275974
219.0,0.4482812354864524,4.630793981524141,-0.031294012332968295,-0.018038439468820076
222.0,0.372196277678059,3.9212599913487325,-0.02605310198597957,-0.013947614325722812
225.0,0.3701338180317144,4.3781530557101025,0.00623204758812633,0.02792710587089841
228.0,0.22403032679062346,3.3832439049613034,0.007865176575192232,0.024212965778802
231.0,0.1424173009362169,1.5841659314293484,0.013076425510863738,0.02527360618760386
234.0,0.11714787472921086,2.247398023876511,0.004398147871068133,-0.0036875912315433197
237.0,0.12969211490023044,1.6065147145766991,0.01498300947347443,0.007607316713424964
240.0,0.21639855297786498,4.224100652896212,0.0490549742295414,-0.014651966033295103
243.0,0.3036920130110151,4.056847925229056,0.003639467619564764,-0.00011860582963361756
246.0,0.33938063248201544,5.253202855384075,-0.0113859477229741,-0.0010268211136001844
249.0,0.2840157949694906,3.8567977874753687,0.00183038047848079,-0.0287050218541286
252.0,0.28292726836397114,3.6667825310668065,-0.04627223098512355,0.021901435974746402
255.0,0.2940577195416846,3.2405711582405816,-0.03974620913442468,-0.006144736138724015
258.0,0.25501944900635554,2.2871305129067676,-0.03143727906090109,0.02007064033914863
261.0,0.33130213695132693,3.9649436453449822,-0.027053395152498973,0.06636532112797298
264.0,0.3626063016843703,2.856988445611815,-0.04849531464303011,0.08008312801337135
267.0,0.41153286377321946,3.9697366471879634,-0.04885757208086562,0.13937951489726158
270.0,0.3569838077273172,3.9900686596120045,-0.052407587755230696,0.10102909955047196
273.0,0.3388390809018372,3.901731626635894,-0.06743685344387457,0.043734127672552484
276.0,0.31606779753297515,4.24426708325316,-0.02969953324991336,0.01047562099204022
279.0,0.27156493438164203,2.0390202409827474,-6.940380159672015e-05,0.00834045591093088
282.0,0.2428536869505281,2.7860198114209687,0.010425101747839385,0.01784148860871578
285.0,0.15291105076277056,2.147625858976953,0.012755375916413883,0.008895505570799758
288.0,0.14563932215970987,3.3063233009089212,0.0021229623438463446,0.00143286334306331
291.0,0.12890895211647807,2.899012103124363,-0.019052188082691615,-0.033536567474969615
294.0,0.1477164262961597,3.822288547793566,-0.03203608228062775,-0.01639831320093488
297.0,0.16642699528843335,3.778555168316981,-0.0027227330730191603,-0.007188974214111809
300.0,0.21893905000012273,4.036811114751856,-0.03198156287424187,-0.0006835529871688497
303.0,0.3193907438282579,5.584491716001204,-0.004183534323324202,-0.02213684077175666
306.0,0.3053383251738889,5.797213558694233,-0.003050485912598053,-0.036634375993348615
309.0,0.25982255278100563,4.915806209715894,-0.030630352867806233,-0.014674531575516892
312.0,0.28815598501947537,2.728933667940202,-0.016968742129815865,-0.022126977465048363
315.0,0.28603220513170996,4.0157123438543865,-0.07845299885877845,-0.04197406501144251
318.0,0.2966341541211064,4.384246099331738,-0.09723147397086727,-0.015311031873404888
321.0,0.28275324833240245,2.5739738397275653,-0.051582699158565615,-0.001828203446056775
324.0,0.2947714253750877,4.02220263982259,-0.0499456906996933,0.037039486552232465
327.0,0.29313706197615486,3.155717239825289,-0.1007709670824915,0.0270652569971923
330.0,0.3367767263968112,3.1434315919620013,-0.14953648946376105,0.009328492291109294
333.0,0.2835529130459043,2.6417367324470056,-0.06277416090983695,0.02045568266313361
336.0,0.28836969091902315,3.818800186005578,-0.08918797993706662,0.017439025038240696
339.0,0.2364533478614764,2.226047916295194,-0.0324691802774743,0.019504262244580007
342.0,0.17863610200262128,1.7996456401698073,0.024141912454964096,0.026524134263507856
345.0,0.12266793010425633,1.5520003975643153,0.02504727065120652,0.019982030099156944
348.0,0.11658193420037984,1.7584003025328472,0.034983050931009896,0.02236082197766025
351.0,0.09379945346409603,0.942497764033088,-0.00043404856943403045,-0.009349883938646017
354.0,0.11953694852402279,3.521304884023382,-0.02971335030465528,0.0017051543303556202
357.0,0.1700101189557808,2.4269707619211935,-0.010647957988724095,-0.041737512473004564
360.0,0.27544748106527034,3.582511905829829,-0.04726774485400119,-0.015101094746631594
363.0,0.4339182895226364,4.837805804936321,-0.09352196958897319,-0.04075524303907772
366.0,0.39616599747295306,5.162895119421491,-0.05062112143318831,-0.005676321969052221
369.0,0.29916587444228254,3.6618811880729187,-0.06813899301798394,-0.028507998326097503
372.0,0.3358822916957743,3.3317796523858614,-0.07971109593007435,-0.023290682360053064
375.0,0.3060183274260019,4.584028454779526,-0.06063217058214738,0.01489113959929817
378.0,0.3147735637368574,2.3601337270068847,-0.10931378793094776,0.008900027639100895
381.0,0.3523878457103408,5.267542322576062,-0.09205393307004366,-0.028232848632728413
384.0,0.35493769600744357,4.054071018243099,-0.14972622763511317,0.016229043185221108
387.0,0.3431470215805792,3.5934975089340333,-0.10848083304432331,0.012384557792291088
390.0,0.30815140463365265,3.7327717232537383,-0.03508667609746595,-0.019605840008307732
393.0,0.2917424538700572,3.9418667534204945,-0.09412012428508408,0.003848733415514451
396.0,0.2948861747031404,3.0662411813300694,-0.04237522035545612,0.006310038267085948
399.0,0.32697004666023466,2.6880277098455494,-0.0741658034124503,8.034597231128544e-05
402.0,0.24203195278750705,2.3610725284583456,-0.03078421523827837,-0.016196343643813987
405.0,0.17742241152565305,2.522734661169358,-0.024643782596600574,-0.019741145249281444
408.0,0.09512003931566802,1.606686943596948,-0.028146042863677043,-0.0087847313310394
411.0,0.07640523146095626,0.7459280539338221,-0.013416446155453267,-0.013724910631455024
414.0,0.07360495375852368,0.5937083081065488,-0.009546812502209606,-0.003709500849620193
417.0,0.11656908637172744,1.50110822043792,0.017667398843837376,0.015071480380714706
420.0,0.14813943477050334,3.411560153694448,-0.04633900095710283,-0.023696165803728075
423.0,0.18993226139357317,4.123453770444695,0.015423289894784923,-0.019283781068633814
426.0,0.26330085354687677,4.135035955945502,-0.0009281698264561972,-0.02928112317241295
429.0,0.28677729129265106,3.7280301562903535,-0.0388758980715772,-0.06835202443557838
432.0,0.24819515621392024,5.606425784389465,-0.001132267411583243,-0.033888751790410385
435.0,0.22061094754531393,3.6777625294206007,0.013410861723837134,-0.008880016975053891
438.0,0.22098594528757443,2.8819693346733577,0.006080313803061441,-0.03155882359084167
441.0,0.22592247460225776,3.2884008710527284,0.020810406621990487,0.0007406224051712887
444.0,0.23505212701378142,4.390871146634869,-0.01527592535720993,-0.023607709101458357
447.0,0.2416608691523337,3.288806465165537,-0.03306362891732868,-0.05587230916248673
450.0,0.2628924107900349,3.9742266418492775,-0.03418618563929479,-0.02383539147553615
453.0,0.3156097122469689,4.107770569546673,-0.09612422875577395,-0.0723097772589195
456.0,0.3037635821307389,4.026536312332303,-0.08970127767026058,-0.05783534889859758
459.0,0.3458126447125258,3.980360321539095,-0.06778863673949588,-0.0434978398363217
462.0,0.39735217082914864,3.928150687219421,-0.11422195934001558,-0.054770108437648686
465.0,0.38185961048998673,4.105446997910134,-0.08230138737017219,-0.07383401393577864
468.0,0.39208085462559505,4.751004910788984,-0.11009598853550567,-0.03684704621482445
471.0,0.35062167352416407,5.104317532890465,-0.07586546959073973,-0.04256764834950929
474.0,0.269988991448358,2.7435441605348916,-0.06566208634792879,-0.013642695895597459
477.0,0.17565298194119003,1.9250766707135905,-0.04220975686621882,0.003436019760787798
480.0,0.08153976075261765,0.7185932241623695,-0.013748278369716382,0.00063401297238228
483.0,0.11215470255510492,6.51647592518179,-0.006214649256581067,-0.016583698432453352
486.0,0.11548397494683924,4.266457243400046,-0.00988805274401056,-0.0034540091900063996
489.0,0.15890464693755263,4.881321592626696,-0.015831108294772012,-0.024011835491392776
492.0,0.19366442318161547,4.303843854164626,0.0011823999364805788,-0.03674629833777391
495.0,0.20779525892600123,4.5504721327368705,0.016191452407488136,-0.01874605580200994
498.0,0.2176196331096266,6.403798014807089,-0.007972761130409728,-0.023555458061440382
501.0,0.21009490371287606,3.6219988764770474,-0.01171165100142853,0.01804836175201756
504.0,0.2314553325030153,3.310412047623119,0.001658892084473423,0.04528992001914766
507.0,0.24198552235435242,3.9106421858141647,0.0043818059238034035,0.03527665298756921
510.0,0.24377690432797466,2.9594191034495263,-0.017364119704294502,0.015472248003628165
513.0,0.21955285248472542,4.015207546728269,-0.027759208028344896,0.01844354880761162
516.0,0.20527249067720665,2.53095807778335,-0.050686010751114834,0.008456747649388899
519.0,0.2395303919305518,3.9762320380551723,0.0023332387188899515,0.018650819365205632
522.0,0.21673376911814043,3.642750468307479,0.003213181534032647,-0.018625689093413226
525.0,0.22687519013915078,3.871728946261462,-0.004527490018085383,0.01749001607226459
528.0,0.20029288149991237,4.2227203571547705,-0.025008510479425018,-0.009268430799299902
531.0,0.22626883242386606,4.3504825568996175,0.003697140863293867,-0.01711210499718096
534.0,0.19763639534939506,2.0903825988225617,-0.008798488223188223,-0.017646553300988205
537.0,0.2298905441161734,2.0272417333430064,-0.04286029415375938,-0.059087216831697764
540.0,0.29109264957885406,3.178648107085019,-0.05809797415336443,-0.09204292388774034
543.0,0.28456212402116343,2.7124208384748356,-0.04367720672195569,-0.05091555522088507
546.0,0.26479094187593416,3.5465005818936106,-0.05502084869159453,-0.05136865675282285
549.0,0.263938815276602,4.24050436138767,-0.030750171938311366,-0.02096285721158496
552.0,0.21744011561978444,2.9412557279729286,-0.024380586982158305,-0.019383788518734527
555.0,0.14687491108724227,2.6204587622637807,-0.004797974392596826,-0.03258178686847068
558.0,0.13486466691915827,3.744042616889417,0.015206021602962073,-0.0403992785754469
561.0,0.14506427573222916,2.796167916915141,0.00777385255778362,-0.006304735337756855
564.0,0.17078740756360442,4.705533303127146,0.017868499955030856,-0.023567907687548992
567.0,0.17634620576350596,4.804994672055499,-0.006589520971760185,-0.009852254391253517
570.0,0.1733266376069131,4.486867932126984,0.03887852241001901,0.004100014214058114
573.0,0.26712022381870404,5.1895893484560105,0.014853434868250753,0.012019736336864824
576.0,0.17302154446507742,3.8510718473227956,0.014413927957166221,0.003178719004708849
579.0,0.1965429539156665,4.848567750283315,-0.002103198518675674,-0.04148126181317316
582.0,0.29083583647967476,4.992936272943659,0.043655704874551234,-0.03602888599167952
585.0,0.32291495406089404,6.314800364913448,0.046481972994648194,-0.021159284460140565
588.0,0.27969266540033366,3.8211094969575847,0.04493627592465798,-0.017054927156581697
591.0,0.32213665668607655,3.289964065740009,0.060962836710680535,0.024573066347772256
594.0,0.3233212641201078,4.702790996254999,-0.013192315868251772,0.008576205011038505
597.0,0.2694407067913248,3.0777263521603535,-0.018611412546271737,0.022893203196173953
600.0,0.2974669350912464,3.6975850338909617,-0.027036977759572645,4.935155561736811e-05
603.0,0.3087206176044286,4.343644246916063,-0.043016604422157406,-0.025434941256883958
606.0,0.2722358677696192,2.569850702801548,-0.053155036989884503,-0.0362687006962456
609.0,0.3228429999793735,3.6686581481778693,-0.05452237932847148,-0.06322572464069623
612.0,0.31187986156423747,4.058610524241649,-0.06690352970080274,-0.02436629792330022
615.0,0.3348282793594374,3.672014289611566,-0.051141289873450596,-0.03560022312142968
618.0,0.30324897799872935,4.586346773040555,-0.1026568442393137,-0.03266154224966333
621.0,0.32460686808997685,3.839053584198056,-0.049887335248991777,-0.08050158856504068
624.0,0.31592304582907227,4.914961625430631,-0.0651093106317316,-0.05910785650913787
627.0,0.2706795861869771,4.488441698790911,0.014946186681505678,-0.036656867704354196
630.0,0.22895622698094445,4.135390630928581,-0.003752870517479112,-0.06777268662163048
633.0,0.1295581729881048,2.2616449284425126,-0.0011131564952514444,-0.0273068057865136
636.0,0.1285740347349819,2.477018928180253,0.013107121789232349,-0.0245585409082515
639.0,0.16280646802164803,4.217909841766886,0.02068728302204729,-0.03776791787143478
642.0,0.15920879067106936,3.8245789738282103,0.03582514860478369,-0.021143100987372637
645.0,0.19477192955765452,2.84745702897344,0.015236017709683159,-0.021276848182235165
648.0,0.19666874997216519,2.8087801543716915,0.041959861639876764,-0.012431985623093321
651.0,0.2239327888343651,4.74007428706205,0.09642998055153595,-0.002247041204398998
654.0,0.20177835283753137,4.689861121230496,0.09015105539289539,0.0031785020293666434
657.0,0.24743449275524887,4.946365811294934,0.0444273676757718,0.0433133153318738
660.0,0.2676358662248416,4.005209247341127,0.051994927254641714,0.02630986398357682
663.0,0.2589297467149958,4.271339770575995,0.07033996320719405,-0.017180960010509956
666.0,0.27175876896408296,4.390417321112091,0.04985062846994188,0.021775024040652364
669.0,0.30707464508105836,3.387851910197753,0.06644525948873604,-0.01025202967778524
672.0,0.2618202183948124,2.701928659026463,0.06630036676673151,-0.007623794370028834
675.0,0.3171212594275026,4.198002432250682,0.051214731108345915,-0.013177320120630467
678.0,0.3001005648451931,2.5474852239113197,0.09735707211838088,-0.030612501143165192
681.0,0.2878314051653749,5.196900942769011,0.00635191431684397,0.0025588064784687007
684.0,0.25815216994935203,3.245860585180986,0.0016666493086657398,-0.0328581255552923
687.0,0.2555984295221337,2.895804112395031,-0.03361420247425616,0.022246580363214394
690.0,0.20742765755131212,2.7830210434435383,0.022398308895008854,-0.01892402154057849
693.0,0.20378545519619543,2.968523887950079,-0.004677810623999626,-0.03717646490509581
696.0,0.20720723043170652,4.267600562180911,-0.0028849592631681634,-0.011196574513576807
699.0,0.22970310296050928,4.783767137025611,-0.01287742889427844,-0.006572979619614242
702.0,0.17102294460317807,4.022423862195251,0.018456131563108474,-0.014593159180531046
705.0,0.17233577159950575,5.45225201853184,-0.017554374942309412,-0.026196173984481434
708.0,0.15393874761678053,5.247290113240196,-0.00976280462035849,0.007219519669620777
711.0,0.16399742269161063,3.772352024642638,0.035561203367096686,-0.0007426388764280403
714.0,0.15528725664277537,3.833762189864731,0.020008541456843946,-0.018371029651707112
717.0,0.1641183934855882,4.665768862839698,0.03592105447812158,-0.026616572108706407
720.0,0.21656776187660323,4.811754354496368,0.06191151422859397,-0.03975982116626103
723.0,0.248840931882113,4.565121030691627,0.0874622675758468,-0.018227031283171102
726.0,0.23111628955042376,4.420664098200351,0.10398028253703456,-8.91361887447459e-05
729.0,0.2825113400353271,5.914045658318464,0.0553460373274486,-0.030356549868477592
732.0,0.2759642587014327,4.86375783026525,0.06300723294591158,-0.026386394975994886
735.0,0.3470079304612698,4.315998520591643,0.07269721220582787,0.033877588858967585
738.0,0.40628423298463456,4.050509376434125,0.12961550408175565,0.004638783767040584
741.0,0.48969225137450784,4.428445604887873,0.14533362384780085,0.10159095069162727
744.0,0.5148165931150704,5.366856616996116,0.17491849758035272,0.013343474289840573
747.0,0.5681443498099946,4.6009689842796675,0.22586319784825246,0.07037241265057279
750.0,0.5217105188761586,4.563840137567243,0.16681797702721377,0.06536173972397591
753.0,0.6219537058877449,4.882704318268332,0.3507555927542622,0.038483011147512125
756.0,0.5121089500285908,4.994001664144215,0.1822994849645435,0.08323344177591309
759.0,0.5650829087791442,6.656521457912035,0.27750155499071166,0.004804296245465175
762.0,0.48388275206168,4.701499745749137,0.1445615969031522,-0.11180318468233412
765.0,0.6371061750768745,5.25781272410812,0.3956799622595426,-0.02558785848146701
768.0,0.4713931129156712,5.334798379385878,0.18924061630629635,-0.041629252534704515
771.0,0.355822517030717,5.642818990055506,0.05899560030627422,-0.035923324430293856
774.0,0.4142701028283808,4.7219383177116265,0.10576798427933748,-0.0180410107964931
777.0,0.29284993203587395,3.48859284891931,0.04001950155478804,0.012866708559423574
780.0,0.2535219198940534,4.663575116906521,-0.016984758208078404,0.04601865206935957
783.0,0.22680979623794997,3.564617931111957,0.01232479036242997,0.057885498403003915
786.0,0.22441056683445118,3.095544240967352,-0.004017604615272614,0.0564171701564778
789.0,0.20180261382587167,3.2158609750207,0.005516540827772867,0.04741430781611654
792.0,0.19945796560404858,4.612562575100256,0.038254852977062874,0.030063646843858007
795.0,0.18775246589247135,4.06256838020269,0.025256050998094626,0.013981054786999727
798.0,0.18102216580565092,4.825225119704418,0.025836160280872437,0.005669344590585008
801.0,0.21767834050588863,3.9372219390648038,0.0687289772610138,-0.0069062780869516985
804.0,0.2342540601218574,5.190212665167083,0.05189515786141549,-0.02607760074124076
807.0,0.21494224492240252,4.430659826388013,0.06015562620418493,-0.03325191052249559
810.0,0.22180889135165974,3.8050300986874372,0.0670423037599821,-0.061009450035834634
813.0,0.23213628792462204,2.770910127819128,0.024982508254845527,-0.059138115078531554
816.0,0.29105526207470117,4.569047243902635,0.05324643917880829,-0.078841832239938
819.0,0.3469422511067801,5.231812816193433,0.15550039804471583,-0.09885924447373587
822.0,0.45442527202235616,3.9567241724934465,0.25170210202366766,-0.03997100127898188
825.0,0.4142301141764231,4.898043376866929,0.2612386335220966,-0.006102966896494582
828.0,0.45746979087656936,5.919996668728947,0.17745755844297156,-0.04657598041748049
831.0,0.4466951459325815,4.838226756429797,0.18187061388309259,-0.14405739028339698
834.0,0.4236275676776261,3.4626010792468964,0.18401535262514054,-0.07174754689511317
837.0,0.4199679016894006,5.656233042112674,0.14021150041525737,-0.0040683606717198464
840.0,0.4499597003215812,4.753281857072584,0.09861420078617268,-0.05660315392666641
843.0,0.4227651374528938,4.055627894162697,0.15764684519536218,0.018723933740742823
846.0,0.38546413698929516,5.172927555599079,0.13928957967891092,0.0030998771239932393
849.0,0.3614013372571308,4.0622085661651655,0.14374846681235048,-0.004201420383584197
852.0,0.3272690174704961,3.5402788237792,0.04015345278854591,0.022538250594554925
855.0,0.3328520528136571,3.820409652969718,-0.0032339385277959875,-0.008024830643686297
858.0,0.3507259173667909,5.213492428021235,-0.05259898735081356,0.009784331030938497
861.0,0.2943111110012974,3.0731037540760564,-0.07414279094028976,0.001605801135578517
864.0,0.28759309026968377,4.645610982890298,-0.03986493170595675,0.007994034313978665
867.0,0.24450060193024203,3.8722629327547247,-0.06431186162219217,0.02089313757752356
870.0,0.19541135188326805,2.18853791482645,-0.04434229157055605,0.027673936698317723
873.0,0.17224221590129185,3.265344228472234,-0.025360327772379756,0.009395381371287995
876.0,0.16161242409066573,4.762010877362146,-0.01452459317263324,0.028289320478370506
879.0,0.14670390807106584,2.0937805837923573,0.0014484975146348454,0.011460186891809254
882.0,0.18036891057635912,4.574928074826937,0.013331358630582907,-0.017599200970552106
885.0,0.19339317118157556,3.369719386593959,0.03218118158879055,-0.025121335771904493
888.0,0.18594632873062766,4.574318935249687,0.035948767741649616,-0.0029566423614520556
891.0,0.19091752885431287,3.826115091709962,0.01948344243974171,-0.01959160180889057
894.0,0.21868741062344202,3.6128094891451874,0.03609583655605732,-0.021957020675654693
897.0,0.2462252347605391,3.167108500102009,0.06683319469793274,-0.04821592355355747
900.0,0.3091003913921072,5.443284730882109,0.05485863370451434,-0.02374101703831113
903.0,0.32293214453581215,4.398066054475165,0.07357341112246518,-0.057550039358509046
906.0,0.36230973261921123,4.739151842199061,0.07770900639721177,-0.09167307746815713
909.0,0.3808717920633476,5.587229821756491,0.06806858428170391,-0.07348689736722568
912.0,0.4026282860084327,5.518999696227149,0.10269379511526008,-0.1556782558829768
915.0,0.3896591399178417,5.063077699532681,0.0858765174001847,-0.10321190486075174
918.0,0.3790486162397909,5.047277656212268,0.060389300590105846,-0.11221331651266193
921.0,0.405214614540129,4.954485682468908,0.1361118786779647,-0.17762906645516716
924.0,0.41307134870710116,5.703639905954449,0.14243098097260581,-0.17834495284411211
927.0,0.4219611737262337,4.342452642119453,0.16908255425194124,-0.11056060794741045
930.0,0.5350494292629474,6.104339172076872,0.2670245511225299,-0.17235730585016343
933.0,0.5726661179220076,4.5665594164364345,0.3073644031474226,-0.03691456688925916
936.0,0.5467836382298741,5.947830902320515,0.2602957624564051,-0.13203760270985848
939.0,0.40741286024413687,4.7799813844539,0.1430373073396331,-0.12335649199045201
942.0,0.30346074044355,2.9266480868581204,0.13414536081140946,-0.039057548941871446
945.0,0.30639267658851366,4.8634510676405425,0.07124356609057733,-0.07976763764737103
948.0,0.2673785454839052,5.698981793626227,0.07182499725775326,-0.030614503273742513
951.0,0.24271486621524804,2.9740028959443885,0.07365835501418022,-0.04339093486419338
954.0,0.17855095954214287,4.820427349611274,0.021673601407474603,-0.0539466609173744
957.0,0.16518913203225252,2.550894282378005,0.061928130309723405,-0.008032633768544009
960.0,0.18220076466236326,3.266534198985296,0.05851809752397653,0.024871893302196284
963.0,0.18135548786048525,4.261285850792066,0.06416427899612877,-0.01847692662266225
966.0,0.13970258701951127,1.9641088868152183,0.04930429240143446,-0.01172372941090134
969.0,0.1661573572990624,3.925011887106408,0.036906159095311954,-0.018905846790071443
972.0,0.15219132373773628,3.5649218607550344,0.07173779846365692,-0.012176221005390508
975.0,0.2215948094479209,4.662537769382347,0.10643183334873806,-0.04170792715716931
978.0,0.2199025631062462,4.13978421601556,0.11055016504588756,-0.02677473406761482
981.0,0.2616699434010059,4.665188797973468,0.14463545562807748,-0.01773184467019825
984.0,0.3313723748372229,5.249276245134416,0.177611783658536,-0.047042791438447196
987.0,0.3377978701070856,4.569923015339934,0.14347437055316828,-0.05542093716401087
990.0,0.41609875482513875,5.705220841591312,0.24081889964636122,-0.06264967062560085
993.0,0.41562302160097775,4.613163429922802,0.22527316625916774,-0.05128192072433448
996.0,0.4515249377884233,5.4576149151067135,0.1983397845782007,-0.10220120472158532
999.0,0.4420411800511815,5.478038932758398,0.2377313547951917,-0.03376883956244715
1002.0,0.4256188943043022,5.224589204250139,0.19090910719038934,-0.006649588514872468
1005.0,0.438353407668693,5.782608696002647,0.22730972553646137,-0.08004975988388965
1008.0,0.4277135357164713,6.576167202680142,0.17815350475430652,-0.094024932567617
1011.0,0.4076770789095588,6.358322789357258,0.1696699518559762,-0.0054094332127434756
1014.0,0.47901840127943407,6.204939462883458,0.2028883375705755,-0.06873869858551146
1017.0,0.42217599583196413,4.574486678224322,0.19230226768782097,-0.014303660494973837
1020.0,0.38536129542045167,7.029917859646318,0.13853922893626858,-0.05610011459834671
1023.0,0.39184254789306266,3.6518220495342875,0.1335789118855298,-0.03481896331603021
1026.0,0.3215021811971724,5.267909088221444,0.058523452769549865,-0.018028750883921748
1029.0,0.27157150078891157,5.63710380231501,0.04052165766407696,-0.004269465277731002
1032.0,0.2858475685079269,4.721914738611112,0.08718795864058847,0.012435961644964315
